loyalty_number,province,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,total_flights,engagement_status,lifespan,enrollment_date
546869,Prince Edward Island,Female,Bachelor,82839.0,Married,Nova,2797.67,Standard,33,Engaged,1,2017-08-01
546997,Ontario,Female,Bachelor,71941.0,Married,Star,12350.06,Standard,23,Engaged,1,2017-11-01
547016,British Columbia,Female,College,67178.0,Single,Nova,11158.13,Standard,34,Engaged,5,2013-12-01
547190,British Columbia,Female,Bachelor,101280.0,Married,Nova,4583.75,Standard,47,Engaged,2,2016-05-01
547213,British Columbia,Male,Bachelor,47453.0,Married,Nova,3311.16,Standard,34,Engaged,5,2013-01-01
547342,Quebec,Male,Bachelor,81266.0,Married,Star,7417.41,2018 Promotion,62,Engaged,0,2018-02-01
547355,British Columbia,Male,Bachelor,66223.0,Married,Nova,4951.66,Standard,27,Engaged,3,2015-06-01
547357,Ontario,Female,Bachelor,82347.0,Married,Star,5332.46,Standard,43,Engaged,3,2015-02-01
547360,British Columbia,Female,Master,71038.0,Married,Star,2886.45,Standard,39,Engaged,1,2017-03-01
547407,British Columbia,Female,Bachelor,99502.0,Divorced,Aurora,8639.5,Standard,33,Engaged,3,2015-07-01
547442,Quebec,Female,Bachelor,63219.0,Divorced,Star,9082.83,2018 Promotion,62,Engaged,0,2018-03-01
547500,Ontario,Female,Bachelor,84741.0,Married,Star,2557.59,Standard,44,Engaged,4,2014-02-01
547522,British Columbia,Male,Bachelor,98009.0,Divorced,Aurora,9635.58,Standard,34,Engaged,2,2016-01-01
547542,Manitoba,Female,High School or Below,45633.0,Married,Star,7714.6,Standard,41,Engaged,3,2015-12-01
547559,New Brunswick,Male,Bachelor,61351.0,Married,Star,5764.86,Standard,33,Engaged,1,2017-02-01
547561,Ontario,Male,College,66801.5,Single,Star,2108.49,Standard,36,Engaged,2,2016-03-01
547575,Nova Scotia,Female,College,67178.0,Single,Nova,4151.55,Standard,39,Engaged,3,2015-12-01
547649,British Columbia,Male,Bachelor,77550.0,Married,Star,8253.27,Standard,24,Engaged,1,2017-04-01
547699,British Columbia,Female,College,67178.0,Single,Nova,4229.92,Standard,44,Engaged,3,2015-02-01
547802,Quebec,Male,Bachelor,79007.0,Married,Star,8317.3,Standard,38,Engaged,6,2012-07-01
548037,New Brunswick,Male,Bachelor,56714.0,Married,Aurora,20003.14,Standard,36,Engaged,6,2012-06-01
548126,Quebec,Male,Bachelor,81325.0,Married,Nova,6921.0,Standard,50,Engaged,3,2015-09-01
548202,Ontario,Male,College,66801.5,Single,Star,8390.12,Standard,0,Disengaged,0,2018-11-01
548228,Nova Scotia,Male,Bachelor,49559.0,Married,Star,7150.11,Standard,49,Engaged,4,2014-08-01
548238,Quebec,Female,Bachelor,52352.0,Married,Star,5096.7,Standard,19,Disengaged,1,2017-01-01
548244,Alberta,Male,College,66801.5,Single,Nova,7562.82,Standard,36,Engaged,5,2013-06-01
548251,Ontario,Male,Bachelor,54460.0,Married,Star,3911.12,Standard,19,Disengaged,2,2016-04-01
548335,Quebec,Female,Bachelor,73447.0,Divorced,Nova,3572.49,Standard,52,Engaged,6,2012-08-01
548390,Quebec,Female,Doctor,268345.0,Married,Nova,7138.17,2018 Promotion,39,Engaged,0,2018-04-01
548565,Quebec,Male,Bachelor,65149.0,Divorced,Aurora,8349.52,Standard,32,Engaged,3,2015-11-01
548638,British Columbia,Female,Bachelor,78030.0,Married,Star,2405.62,Standard,2,Disengaged,0,2018-08-01
548682,Nova Scotia,Female,Bachelor,75891.0,Married,Nova,3142.81,Standard,49,Engaged,1,2017-02-01
548722,Alberta,Female,Bachelor,58866.0,Married,Star,2621.81,Standard,42,Engaged,2,2016-03-01
548752,Ontario,Male,Bachelor,63071.0,Divorced,Nova,3848.48,Standard,52,Engaged,3,2015-12-01
548999,Ontario,Female,College,67178.0,Married,Star,6032.74,Standard,34,Engaged,6,2012-06-01
549034,British Columbia,Female,Bachelor,60244.0,Single,Aurora,7486.17,Standard,25,Engaged,1,2017-06-01
549064,Ontario,Female,Master,112860.0,Divorced,Nova,2867.31,Standard,42,Engaged,5,2013-11-01
549080,Quebec,Male,Bachelor,52766.0,Married,Star,4089.43,Standard,33,Engaged,2,2016-02-01
549091,Quebec,Male,College,66801.5,Divorced,Star,2379.2,Standard,23,Engaged,1,2017-09-01
549132,British Columbia,Female,Bachelor,56443.0,Married,Star,4547.89,Standard,20,Disengaged,1,2017-05-01
549238,British Columbia,Female,Bachelor,75762.0,Single,Aurora,5503.92,Standard,55,Engaged,1,2017-02-01
549402,British Columbia,Male,Bachelor,46635.0,Married,Star,13596.2,Standard,36,Engaged,5,2013-12-01
549404,New Brunswick,Female,Bachelor,86946.0,Married,Nova,3360.27,2018 Promotion,59,Engaged,0,2018-03-01
549415,Quebec,Female,College,67178.0,Single,Aurora,8216.39,Standard,47,Engaged,5,2013-03-01
549444,Alberta,Male,Bachelor,64507.0,Married,Nova,10990.59,Standard,40,Engaged,5,2013-11-01
549537,Ontario,Male,Doctor,176843.0,Divorced,Nova,2780.2,Standard,29,Engaged,3,2015-05-01
549540,Ontario,Female,Bachelor,77331.0,Married,Nova,8491.02,Standard,41,Engaged,1,2017-04-01
549541,Quebec,Male,Bachelor,75827.0,Married,Star,3939.01,Standard,31,Engaged,6,2012-05-01
549562,British Columbia,Female,Bachelor,83276.0,Divorced,Nova,10171.34,Standard,24,Engaged,0,2018-01-01
549612,Alberta,Male,College,66801.5,Divorced,Star,3839.61,Standard,58,Engaged,2,2016-03-01
549686,Ontario,Male,Master,97596.0,Divorced,Star,2538.63,Standard,34,Engaged,5,2013-08-01
549715,British Columbia,Male,College,66801.5,Single,Nova,13727.8,Standard,34,Engaged,4,2014-08-01
549751,New Brunswick,Female,Bachelor,86214.0,Married,Star,2577.32,Standard,48,Engaged,4,2014-07-01
549757,Quebec,Male,Bachelor,49997.0,Married,Star,10295.47,Standard,37,Engaged,3,2015-03-01
549858,Ontario,Female,Bachelor,100159.0,Married,Star,3861.49,Standard,40,Engaged,6,2012-12-01
549862,Quebec,Male,High School or Below,57604.0,Married,Star,4826.83,Standard,37,Engaged,2,2016-02-01
549982,British Columbia,Male,Bachelor,93261.0,Married,Aurora,8717.05,Standard,45,Engaged,1,2017-02-01
550058,Ontario,Female,Bachelor,57063.0,Married,Nova,4118.54,Standard,23,Engaged,3,2015-03-01
550173,British Columbia,Female,Bachelor,91879.0,Divorced,Aurora,6876.31,Standard,29,Engaged,3,2015-10-01
550213,Ontario,Female,Doctor,112349.0,Married,Star,4746.69,Standard,39,Engaged,5,2013-07-01
550262,Ontario,Male,High School or Below,44092.0,Single,Star,5169.5,Standard,20,Disengaged,1,2017-11-01
550352,British Columbia,Male,College,66801.5,Married,Nova,2858.99,Standard,37,Engaged,5,2013-02-01
550434,Ontario,Female,Bachelor,78559.0,Married,Aurora,19884.92,Standard,49,Engaged,2,2016-10-01
550519,Ontario,Male,Bachelor,99185.0,Married,Star,9453.0,Standard,33,Engaged,2,2016-10-01
550539,British Columbia,Male,Bachelor,56182.0,Single,Nova,20380.07,Standard,19,Disengaged,0,2018-01-01
550575,British Columbia,Female,Bachelor,104486.0,Married,Aurora,9369.64,Standard,6,Disengaged,0,2018-08-01
550598,British Columbia,Female,Bachelor,93736.0,Married,Star,2542.06,2018 Promotion,33,Engaged,0,2018-02-01
550686,Manitoba,Female,Bachelor,63079.0,Married,Nova,9233.19,Standard,35,Engaged,6,2012-09-01
550769,British Columbia,Female,College,67178.0,Married,Star,7780.9,Standard,26,Engaged,1,2017-09-01
550834,Quebec,Male,Bachelor,75517.0,Married,Star,8267.85,Standard,0,Disengaged,0,2018-07-01
550839,British Columbia,Male,Bachelor,81916.0,Married,Aurora,5717.74,Standard,28,Engaged,2,2016-05-01
550856,New Brunswick,Female,Bachelor,99054.0,Married,Star,9161.66,Standard,46,Engaged,3,2015-08-01
550896,Quebec,Male,Bachelor,61644.0,Married,Nova,7981.44,Standard,41,Engaged,5,2013-03-01
551055,Ontario,Male,Bachelor,52252.0,Married,Aurora,8492.7,Standard,41,Engaged,6,2012-12-01
551154,Yukon,Female,Bachelor,95313.0,Single,Star,2732.65,Standard,35,Engaged,3,2015-11-01
551248,British Columbia,Male,Bachelor,104878.0,Single,Aurora,7320.99,Standard,32,Engaged,4,2014-03-01
551296,British Columbia,Female,Bachelor,85211.0,Married,Nova,13158.37,Standard,44,Engaged,3,2015-02-01
551300,Ontario,Male,College,66801.5,Single,Star,4903.15,Standard,60,Engaged,3,2015-10-01
551313,Ontario,Female,Bachelor,69937.0,Married,Aurora,7814.6,Standard,9,Disengaged,0,2018-06-01
551391,Ontario,Male,Bachelor,72451.0,Married,Star,4035.01,Standard,38,Engaged,3,2015-06-01
551429,Alberta,Male,Bachelor,94927.0,Married,Star,7247.71,Standard,31,Engaged,4,2014-03-01
551510,Quebec,Male,Bachelor,88470.0,Married,Star,2640.32,Standard,57,Engaged,3,2015-05-01
551652,British Columbia,Male,Bachelor,69653.0,Divorced,Nova,8068.62,Standard,42,Engaged,5,2013-10-01
551710,Quebec,Male,Bachelor,52775.0,Married,Star,2432.96,Standard,19,Disengaged,0,2018-01-01
551809,Ontario,Female,Bachelor,83174.0,Married,Star,7996.6,Standard,52,Engaged,6,2012-07-01
551828,British Columbia,Female,Bachelor,53719.0,Married,Nova,4802.48,Standard,50,Engaged,5,2013-06-01
551833,Ontario,Female,Bachelor,102274.0,Married,Star,5973.14,Standard,31,Engaged,1,2017-06-01
551837,British Columbia,Male,High School or Below,72896.0,Divorced,Star,2491.26,Standard,41,Engaged,3,2015-09-01
551938,British Columbia,Male,Bachelor,84901.0,Married,Star,2592.44,Standard,37,Engaged,4,2014-08-01
551946,Quebec,Female,Bachelor,93799.0,Married,Nova,15435.69,Standard,44,Engaged,2,2016-07-01
551975,Ontario,Female,Bachelor,100721.0,Married,Star,2667.27,Standard,54,Engaged,4,2014-07-01
551981,Manitoba,Female,Bachelor,52712.0,Married,Star,13869.93,Standard,43,Engaged,4,2014-06-01
552016,Saskatchewan,Male,Bachelor,54156.0,Married,Nova,2893.31,Standard,43,Engaged,1,2017-03-01
552221,New Brunswick,Male,High School or Below,81391.0,Married,Star,5046.89,Standard,0,Disengaged,6,2012-05-01
552278,British Columbia,Male,Bachelor,59082.0,Single,Nova,3347.03,Standard,43,Engaged,2,2016-03-01
552328,British Columbia,Female,Bachelor,68308.0,Single,Star,2369.37,Standard,35,Engaged,3,2015-02-01
552364,British Columbia,Male,College,66801.5,Single,Aurora,7027.76,Standard,21,Engaged,2,2016-09-01
552441,Ontario,Female,Bachelor,60184.0,Married,Nova,3059.55,2018 Promotion,68,Engaged,0,2018-03-01
552568,Ontario,Female,Bachelor,58642.0,Single,Nova,23515.85,Standard,0,Disengaged,0,2018-12-01
552576,Manitoba,Male,Bachelor,67686.0,Married,Star,5388.02,Standard,52,Engaged,4,2014-02-01
552669,British Columbia,Male,College,66801.5,Married,Nova,7692.46,Standard,48,Engaged,5,2013-09-01
552747,Manitoba,Male,College,66801.5,Single,Star,8672.81,Standard,31,Engaged,1,2017-08-01
552818,British Columbia,Male,Bachelor,77358.0,Married,Star,4178.59,Standard,52,Engaged,4,2014-05-01
552823,Manitoba,Female,College,67178.0,Single,Nova,6051.8,Standard,23,Engaged,4,2014-09-01
552936,British Columbia,Female,Doctor,221274.0,Divorced,Aurora,7931.72,Standard,9,Disengaged,0,2018-08-01
552945,Quebec,Female,Doctor,239728.0,Divorced,Star,5090.45,Standard,6,Disengaged,0,2018-09-01
552965,Quebec,Male,College,66801.5,Married,Star,3885.46,Standard,3,Disengaged,0,2018-11-01
552966,Ontario,Male,Bachelor,66163.0,Married,Star,8901.06,Standard,43,Engaged,3,2015-06-01
553018,Nova Scotia,Male,Bachelor,75668.0,Married,Nova,10856.01,Standard,0,Disengaged,0,2018-05-01
553061,Ontario,Male,Bachelor,90023.0,Married,Star,12625.28,Standard,49,Engaged,2,2016-09-01
553089,New Brunswick,Male,College,66801.5,Married,Nova,6900.95,Standard,56,Engaged,6,2012-06-01
553254,Alberta,Male,High School or Below,45229.0,Single,Star,4770.55,Standard,32,Engaged,5,2013-03-01
553261,Alberta,Female,Bachelor,77565.0,Married,Star,22951.89,Standard,37,Engaged,5,2013-12-01
553389,Newfoundland,Male,Master,109361.0,Divorced,Star,2397.04,Standard,42,Engaged,1,2017-03-01
553396,British Columbia,Male,Bachelor,49677.0,Divorced,Nova,8417.0,Standard,40,Engaged,2,2016-09-01
553412,Alberta,Male,Bachelor,93662.0,Married,Star,4601.63,Standard,43,Engaged,5,2013-09-01
553453,British Columbia,Female,College,67178.0,Divorced,Nova,3451.1,Standard,15,Disengaged,4,2014-10-01
553530,British Columbia,Male,College,66801.5,Married,Nova,6847.59,Standard,50,Engaged,2,2016-01-01
553558,Quebec,Female,Doctor,299953.0,Divorced,Aurora,5421.05,Standard,26,Engaged,4,2014-12-01
553879,British Columbia,Male,Bachelor,98692.0,Married,Aurora,18504.28,Standard,24,Engaged,1,2017-10-01
553943,British Columbia,Male,College,66801.5,Single,Nova,7700.62,Standard,42,Engaged,6,2012-09-01
553944,Ontario,Female,Bachelor,47398.0,Divorced,Star,5605.38,Standard,0,Disengaged,0,2018-12-01
553954,British Columbia,Female,Bachelor,61248.0,Single,Nova,3289.12,Standard,28,Engaged,5,2013-08-01
553956,Quebec,Female,Bachelor,69841.0,Married,Star,34090.04,Standard,45,Engaged,5,2013-06-01
553973,Ontario,Female,Bachelor,47288.0,Divorced,Nova,6185.34,Standard,60,Engaged,4,2014-08-01
554104,British Columbia,Female,Bachelor,60050.0,Divorced,Nova,3403.92,Standard,33,Engaged,3,2015-06-01
554136,Quebec,Male,College,66801.5,Single,Star,2643.72,Standard,22,Engaged,2,2016-06-01
554155,Ontario,Female,Bachelor,76706.0,Single,Nova,10388.55,Standard,34,Engaged,1,2017-08-01
554255,British Columbia,Female,Bachelor,64373.0,Married,Star,6366.23,Standard,5,Disengaged,1,2017-12-01
554442,Ontario,Male,Bachelor,100788.0,Married,Star,26538.58,Standard,50,Engaged,6,2012-12-01
554449,British Columbia,Male,High School or Below,61453.0,Married,Star,8653.3,Standard,31,Engaged,1,2017-07-01
554453,British Columbia,Male,Doctor,195145.0,Divorced,Star,8196.08,Standard,39,Engaged,5,2013-02-01
554487,Quebec,Male,Bachelor,104125.0,Married,Nova,4909.03,Standard,31,Engaged,1,2017-03-01
554636,Ontario,Female,Bachelor,103105.0,Single,Star,30475.78,Standard,28,Engaged,3,2015-04-01
554712,British Columbia,Male,Bachelor,80703.0,Married,Aurora,7995.44,Standard,10,Disengaged,0,2018-07-01
554761,Ontario,Female,Bachelor,69835.0,Divorced,Nova,3903.8,Standard,27,Engaged,4,2014-06-01
554983,British Columbia,Female,Doctor,243236.0,Married,Nova,30850.59,Standard,40,Engaged,1,2017-04-01
555001,Quebec,Male,College,66801.5,Single,Nova,3732.57,Standard,42,Engaged,5,2013-12-01
555050,British Columbia,Female,College,67178.0,Single,Star,3649.71,Standard,38,Engaged,2,2016-04-01
555081,British Columbia,Female,Bachelor,93227.0,Single,Star,2444.33,Standard,49,Engaged,0,2018-05-01
555102,British Columbia,Female,College,67178.0,Single,Star,4002.86,Standard,50,Engaged,5,2013-11-01
555118,British Columbia,Female,Bachelor,91817.0,Married,Aurora,14024.36,Standard,29,Engaged,4,2014-12-01
555205,Ontario,Male,Bachelor,60252.0,Divorced,Star,9597.47,Standard,32,Engaged,6,2012-05-01
555218,Alberta,Male,Bachelor,98476.0,Married,Star,5968.12,Standard,7,Disengaged,0,2018-01-01
555298,Ontario,Male,Bachelor,76119.0,Married,Star,19896.42,Standard,46,Engaged,4,2014-06-01
555301,Alberta,Female,Bachelor,67090.0,Married,Star,14895.4,Standard,33,Engaged,5,2013-03-01
555398,British Columbia,Male,Bachelor,63939.0,Married,Nova,2803.8,Standard,34,Engaged,1,2017-01-01
555517,Alberta,Female,Bachelor,72710.0,Divorced,Star,18269.27,Standard,5,Disengaged,0,2018-09-01
555541,British Columbia,Male,College,66801.5,Single,Star,6425.71,Standard,27,Engaged,6,2012-11-01
555576,British Columbia,Female,Doctor,154475.0,Married,Nova,26197.41,Standard,38,Engaged,4,2014-11-01
555745,Alberta,Male,High School or Below,47587.0,Divorced,Aurora,24127.5,Standard,50,Engaged,1,2017-03-01
555947,Ontario,Male,Bachelor,80440.0,Married,Aurora,9371.77,Standard,15,Disengaged,1,2017-12-01
556050,Alberta,Male,College,66801.5,Married,Nova,8093.41,Standard,28,Engaged,3,2015-02-01
556136,Quebec,Female,College,67178.0,Married,Star,4035.77,Standard,39,Engaged,1,2017-01-01
556164,Ontario,Female,College,67178.0,Single,Nova,14713.52,Standard,27,Engaged,1,2017-01-01
556188,Ontario,Female,Bachelor,66001.0,Married,Star,16547.64,Standard,44,Engaged,2,2016-03-01
556266,Quebec,Male,Bachelor,99465.0,Married,Star,4758.47,Standard,43,Engaged,4,2014-08-01
556313,British Columbia,Male,Bachelor,76602.0,Single,Star,5049.69,Standard,46,Engaged,5,2013-07-01
556453,Ontario,Female,Bachelor,99347.0,Married,Aurora,5923.12,Standard,24,Engaged,4,2014-10-01
556492,Alberta,Male,College,66801.5,Single,Nova,3099.54,2018 Promotion,95,Engaged,0,2018-03-01
556622,British Columbia,Male,High School or Below,60806.0,Single,Star,4505.85,Standard,38,Engaged,5,2013-09-01
556626,British Columbia,Male,Bachelor,82324.0,Single,Star,2912.91,Standard,49,Engaged,3,2015-07-01
556649,New Brunswick,Female,College,67178.0,Married,Nova,5325.72,Standard,35,Engaged,6,2012-12-01
556688,British Columbia,Male,Bachelor,104114.0,Married,Nova,8531.4,Standard,37,Engaged,1,2017-04-01
556778,Alberta,Female,Doctor,269695.0,Married,Star,2387.61,Standard,47,Engaged,5,2013-08-01
556808,Ontario,Female,Bachelor,84901.0,Married,Star,2592.44,Standard,31,Engaged,2,2016-08-01
556865,British Columbia,Male,Bachelor,98637.0,Married,Nova,14886.71,Standard,24,Engaged,1,2017-08-01
556879,Saskatchewan,Female,Bachelor,48909.0,Married,Aurora,7882.99,Standard,10,Disengaged,0,2018-07-01
556958,Ontario,Female,College,67178.0,Single,Star,2596.19,Standard,56,Engaged,4,2014-08-01
556982,Quebec,Male,College,66801.5,Single,Nova,3659.18,Standard,31,Engaged,1,2017-06-01
557138,Newfoundland,Female,Bachelor,75513.0,Divorced,Nova,3300.61,2018 Promotion,59,Engaged,0,2018-03-01
557289,Ontario,Male,Bachelor,85067.0,Married,Star,4871.15,Standard,30,Engaged,1,2017-03-01
557458,New Brunswick,Female,College,67178.0,Married,Nova,6744.19,Standard,44,Engaged,2,2016-04-01
557500,Ontario,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,43,Engaged,3,2015-11-01
557519,Quebec,Female,Bachelor,79053.0,Married,Nova,15923.96,Standard,44,Engaged,5,2013-12-01
557525,British Columbia,Male,College,66801.5,Married,Star,2703.47,Standard,36,Engaged,3,2015-02-01
557597,British Columbia,Male,Bachelor,94365.0,Married,Star,8405.75,Standard,7,Disengaged,0,2018-08-01
557633,British Columbia,Male,College,66801.5,Married,Aurora,7498.82,Standard,31,Engaged,1,2017-05-01
557640,Manitoba,Female,Bachelor,98871.0,Married,Star,7647.45,Standard,40,Engaged,3,2015-12-01
557723,British Columbia,Male,College,66801.5,Married,Star,2267.6,Standard,49,Engaged,2,2016-03-01
557739,British Columbia,Male,Bachelor,75946.0,Divorced,Aurora,7664.22,Standard,53,Engaged,5,2013-04-01
557752,Ontario,Female,Bachelor,98629.0,Married,Star,3890.87,Standard,22,Engaged,1,2017-10-01
557867,British Columbia,Female,College,67178.0,Single,Star,2643.72,Standard,40,Engaged,0,2018-05-01
557872,Quebec,Male,High School or Below,76184.0,Married,Nova,5776.34,Standard,27,Engaged,1,2017-01-01
557880,Quebec,Male,High School or Below,58214.0,Married,Star,32144.65,Standard,49,Engaged,2,2016-03-01
557932,Alberta,Male,Bachelor,54785.0,Married,Nova,7546.61,Standard,35,Engaged,1,2017-06-01
557996,Ontario,Male,Bachelor,48317.0,Single,Star,2792.01,Standard,33,Engaged,1,2017-01-01
558040,Ontario,Female,Bachelor,51573.0,Married,Nova,21034.02,Standard,32,Engaged,5,2013-07-01
558097,Ontario,Female,Bachelor,59663.0,Married,Star,27495.42,Standard,26,Engaged,1,2017-08-01
558138,Saskatchewan,Female,Bachelor,56621.0,Married,Star,2430.48,Standard,3,Disengaged,0,2018-10-01
558258,Newfoundland,Female,Bachelor,60544.0,Divorced,Star,10745.98,Standard,14,Disengaged,1,2017-11-01
558288,Quebec,Male,Bachelor,64243.0,Married,Star,5938.51,Standard,0,Disengaged,0,2018-10-01
558451,British Columbia,Female,Bachelor,102791.0,Single,Aurora,8029.39,Standard,28,Engaged,5,2013-05-01
558511,British Columbia,Female,Bachelor,67882.0,Married,Star,20096.89,2018 Promotion,67,Engaged,0,2018-03-01
558543,Ontario,Female,Doctor,272532.0,Married,Nova,7712.06,Standard,29,Engaged,1,2017-09-01
558598,British Columbia,Female,Bachelor,78679.0,Single,Star,12687.15,Standard,46,Engaged,5,2013-12-01
558686,British Columbia,Female,Bachelor,59417.0,Married,Nova,5633.95,Standard,43,Engaged,4,2014-08-01
558854,Quebec,Female,Bachelor,56479.0,Married,Star,4931.5,Standard,39,Engaged,1,2017-07-01
558969,British Columbia,Male,Bachelor,98337.0,Divorced,Nova,32864.4,Standard,50,Engaged,3,2015-10-01
559005,Ontario,Female,College,67178.0,Single,Aurora,5247.85,2018 Promotion,59,Engaged,0,2018-03-01
559007,British Columbia,Male,Bachelor,49258.0,Married,Nova,4281.06,Standard,34,Engaged,2,2016-01-01
559016,Ontario,Female,Bachelor,49212.0,Married,Star,9706.38,Standard,27,Engaged,5,2013-10-01
559111,Quebec,Female,Bachelor,52623.0,Married,Aurora,41855.17,Standard,17,Disengaged,1,2017-12-01
559124,Ontario,Male,Bachelor,71815.0,Married,Nova,9591.23,Standard,48,Engaged,0,2018-05-01
559233,Ontario,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,4,Disengaged,0,2018-07-01
559279,British Columbia,Male,Bachelor,73734.0,Married,Aurora,5121.84,Standard,42,Engaged,5,2013-04-01
559304,Saskatchewan,Female,College,67178.0,Single,Star,4815.02,Standard,26,Engaged,1,2017-05-01
559342,British Columbia,Male,Bachelor,78830.0,Married,Nova,8646.5,Standard,24,Engaged,1,2017-06-01
559362,Ontario,Female,Bachelor,46700.0,Married,Nova,3796.55,Standard,48,Engaged,3,2015-08-01
